Hard_Word,Frequency
নেত্রালয়ে,1
এটেন্ডেস,1
ওসি,1
সচিব,1
ডকুমেন্ট,1
আফা,1
রেডিমেট,1
বলেদিতেন,1
যতোসব,1
কিন,1
খুশিতে,1
এক্সপ্রেশান,1
মানহীন,1
মিলা,1
দেখেছি;,1
বোরহনি,1
চিটিংবাজরা,1
সাদ্দাম,1
লজ,1
মিয়াঁ,1
রাষ্টপতির,1
ভঙি,1
চাইলেই,1
ইয়াখ,1
ম্যাজিসট্রেট,1
খাচেন,1
সরোয়ার,1
তুলনাই,1
বুজালেন,1
ভিখিরির,1
জ্বালায়,1
ভাগ্যবান,1
যেটায়,1
মাউনরা,1
হাটাহাটি,1
ভিডিএএর,1
দৌড়াদৌড়ি,1
কমেন্টগুলিও,1
হিফাজতের,1
২০১৮,1
ভাঁড়,1
বাংজ্ঞাল,1
বোনাস,1
মুখ্যু,1
হাজিতেই,1
লস্যি,1
সাঁতারও,1
বোরহানী,1
ম্যেচে,1
কেরকম,1
আওয়ামীগের,1
খারেপ,1
মটেও,1
আকাট,1
মোহাম্মদপুরের,1
ভোজের,1
অফডে,1
শোধরাও,1
ভ্যাগহ,1
ঘণ্টা,1
মেঘনার,1
মাত্র.,1
ব্লগগুলাতে,1
এলাকাতো,1
ইনশাআললাহ,1
ম্যানশন,1
দেশবিদেশ,1
স্কাইলাউঞ্জে,1
ইউরুপে,1
কাগজের,1
মেলাতে,1
যেতইনা,1
হায়েনা,1
রেসপন্স,1
নারাচ্ছে,1
গিম্বল,1
ডুবিয়ে,1
দুইজনকে,1
উসিলা,1
বনশ্রীতে,1
❓,1
পস্তূত,1
মুঘলে,1
জানামতে,1
লেডি,1
বুদ্ধিজীবিকে,1
বাশের,1
চ্যানেলেটা,1
কন্চি,1
হাসিনারও,1
হুকুমে,1
মুসলিনে,1
লাওস,1
গেছ,1
পারছ,1
অ্যাকুরিয়ামে,1
বয়সগত,1
প্রফুল্লতা,1
দেড়টায়,1
পাইওনিয়ার,1
ঘাটি,1
ওটারও,1
কছেন,1
রিভিঊ,1
শীতকার,1
লাগাটাই,1
ঘাটা,1
দেখাটা,1
দরলাম,1
রিস্ক,1
লাওসে,1
রেকোমেন্ডেড,1
সৌন্দর্জ,1
পর্বটিকে,1
বর্ষাকালে,1
নেকেড,1
স্বতঃস্ফূর্ত,1
মন্দা,1
মুরিদ,1
এরাহাশু,1
সামলাও,1
বিসনেস,1
হাতেও,1
পেঁচিয়ে,1
নিস্পাপ,1
ভিওয়ার,1
জাতকে,1
সুস্বাগতম,1
ট্যিসু,1
রক,1
কুমড়া,1
ধানমন্ডিতেও,1
গয়েছিলাম,1
খাসী,1
নভেম্বরে,1
খাইয়াই,1
দাদাগীরি,1
যা‌বি,1
মালোয়েশিয়ার,1
সপ্তাহের,1
বারণ,1
নূররা,1
অর্গানিক,1
বাগুইহাটিতে,1
5500,1
রেস্তরাঁ,1
চাই.,1
অনুরোধটা,1
গর্ভে,1
ইয়ুজ,1
ভাঙিয়ে,1
অরাতো,1
ঔরসে,1
প্রোগ্রামিং,1
দুর্নীতি.,1
খাচছে,1
এ্যাপেল,1
ইউজড,1
হুইস্কি,1
মেইবি,1
ব্লেট,1
একিরকম,1
পর্বেও,1
মাঝেই,1
জব্বাররা,1
ওঠার,1
ইনানি,1
নরু,1
সার্পোট,1
হুড়মুড়,1
বাচাল,1
সিকিমে,1
যাওয়াযায়,1
ভাইটা,1
রাষ্ট্রটা,1
অধিকারকে,1
জনপ্রশাসন,1
সর্বজনীন,1
কাটতো,1
১১নাম্বার,1
রাতেও,1
ফেললি,1
অসম্মতিতেই,1
উৎখাত,1
হেঁচড়া,1
ল্যানডে,1
সমুলে,1
আমলাতন্ত্রকে,1
আমলাতন্ত্রের,1
গ্যানথিং,1
গলিত,1
ইয়েলো,1
ক্যাপসিকাম,1
ষ্টাইল,1
হালারপো,1
সাথেরগুলা,1
করিও,1
চোরা,1
ওগুলোর,1
আড়,1
বিজয়ার,1
বাপারে,1
বাফেট,1
শ্রমিক,1
ভুনাখিচুড়ি,1
মজুর,1
মরিলে,1
হাসিবে,1
অাজকের,1
মুটে,1
কৃষক,1
ঘটবএই,1
ত্যাং,1
হাসরে,1
মুরব্বীদের,1
স্থানীয়,1
উদের,1
গল্পটি,1
কোনো,1
শন্তির,1
ক্ষয়ক্ষতি,1
ধরকার,1
হ্যাং,1
পাইনাই,1
ভুলবোনা,1
শুকাইয়া,1
আইনশৃংখলা,1
এলাম,1
বড়লোকের,1
ব্লগও,1
ব্যস্ততার,1
সাঝে,1
উত্তক্ত,1
বাজেটুকু,1
২৭০০০,1
মহম্মদপুর,1
ভুটের,1
ম্যাজিষ্টে,1
মত্ত,1
মাদারিপুর,1
দৌড়ান,1
সম্মানিত,1
নিকৃস্ত,1
ইটা,1
কত্তার,1
ট্যাক্সিতে,1
প্ররিমান,1
ব্লগগুলো,1
খায়ছেন,1
সেলিব্রেটি,1
বোলছেন,1
গরতে,1
তাকালে,1
সসন্ত্রাস,1
24ঘন্টার,1
নাদিয়া,1
ভুবন,1
কাদিবে,1
পশুদের,1
মুখেদেন,1
জাবোতিয়ো,1
আলোচনাটা,1
ব্রান্সে,1
সবলকেল,1
শাইমার,1
যাওয়ায়,1
পার্সেল,1
ফারইন,1
শ্রেণীশত্রুর,1
মাহগির,1
পিরামিডের,1
কর্মকতা,1
নাপিত,1
আাসা,1
রকমতে,1
মুনাফিক,1
জামের,1
জানাতো,1
মতর,1
মাত্‌তা,1
সস্তি,1
ওনাকেই,1
জুসে,1
সিলটী,1
ক্যাসিনের,1
তাইন,1
পাটপারি,1
বড়াপাওকে,1
চুমুক,1
পালট,1
উলট,1
খেয়েছিলেন,1
এরং,1
এয়ার,1
ভিশা,1
পাশি,1
ছিনিয়ে,1
বর্ডারের,1
চরিত্রে,1
মাষকলাইয়ের,1
বাবাকেদিয়,1
সোনাটা,1
ইন্ধন,1
কেটেহাতে,1
দেক,1
শেমুজীবের,1
ভেংলা,1
উঠুক,1
বুঝো,1
মিডিয়ারা,1
এনামেলের,1
বিক্রিয়া,1
শরীরটা,1
ডালকে,1
করাঠিক,1
মুসোলমান,1
বলেনতো,1
দিদার,1
ছেলেমেয়ের,1
জমুনাকে,1
প্লাষ্টিকের,1
গুলশান1,1
বাড়ানোর,1
পীড়া,1
চরিত্রের,1
লালপোল,1
মাস্টার,1
হুদা,1
ঢুকাইব.আর,1
গোরক্ষা,1
ভগ,1
আাবার,1
*ঠিক,1
বয়েস,1
প্রাণীকে,1
দরছে,1
পেইলেট,1
নেজেই,1
সাহাকে,1
রয়্যাল,1
“গোয়ার,1
সিফুড”,1
বন্ডামী,1
লল্,1
মাথাপিছু,1
বিদায়,1
ইয়,1
পিটাইয়া,1
ডোন্ট,1
বরণ,1
রাইসটা,1
শেয়াল,1
নুডুলসগুলো,1
ভাইতে,1
আজকেও,1
তারাতাড়ি,1
বাঁচিয়েছে,1
খেক,1
গিঁট,1
আমিনীয়া,1
বিকজ,1
ঘুরতেছে,1
ভ্যাজাল,1
১৯৫২,1
জণগণ,1
ভাইগুলা,1
পারতে,1
বিভিও,1
ডিরেক্টলি,1
করসোস,1
পাইলো,1
ক্ষনি২,1
সবকয়টায়,1
খারাপই,1
সিটারদের,1
এগোল,1
রাখসে,1
সেটিই,1
অনুৎসাহিত,1
আগুন্তক,1
বিরোদী,1
যতক্ষণ,1
ফেডেড,1
খুদ্দতম,1
জন্তুর,1
এক্সপোজড,1
দ‌ই,1
সেটিংস,1
ব্যানার্জি,1
ঠিকনাটা,1
ফারর্মের,1
মনকামনা,1
জন্তুদের,1
আযাদেরা,1
মন্ত্রি,1
অাচার,1
পলিটিশিয়ান,1
মেহেদি,1
রহমানিয়া,1
জায়গাতেই,1
নিজর,1
গিললেন,1
ভিকারীর,1
এইরম,1
দোকানগুলা,1
সন্ধ্যাবেলায়,1
স্লিমিং,1
মএা,1
ভুঁড়িকে,1
স্যানকম,1
এড্রেসটা,1
জানুয়ারিতে,1
চটিগল্প,1
চেংরাবান্ধ,1
হয়রান,1
ইয়াবার,1
উৎপাত,1
ইনফোরমেশান,1
পাশানোর,1
ওঠা,1
জাতিরা,1
নারীরা,1
☕,1
লিটার,1
ট,1
ট্রানশিট,1
ক্যারি,1
উর্ধ্বতন,1
ভোগের,1
পতিতাও,1
অতিষ্ট,1
তাকান,1
পাঙ্গাশ,1
পুতারনা,1
লুইচ্চামি,1
নাইন,1
এগুলোই,1
পনচগড়,1
খাওয়ারের,1
হলিউড,1
বুজিনা,1
বাজাচ্চে,1
দেওয়াটা,1
কতটাকা,1
ভাইয়া❤,1
জাবেন‌,1
ওআও,1
জয়বাংলা,1
ততক্ষন,1
বাগে,1
মাসিক,1
ভিডিওগ্রাফী,1
মহিলাটির,1
ফাউ,1
নতুনরা,1
চিংড়ী,1
আন্দলন,1
পাঁপড়,1
ভারাই,1
গুড়িয়ে,1
সারিতে,1
পাস্তা,1
বাফেটটা,1
২৯৯,1
নিয়মটা,1
২৮০,1
মিলনে,1
বিগাত,1
গুদ,1
মারোয়াড়ী,1
ড্রিংকসে,1
অাজকে,1
ঝাঁল,1
আওয়াতায়,1
সর,1
হেনস্তা,1
ঘুরেছি,1
নরপেশুর,1
লাম্পট্যতে,1
পর্যবসিত,1
কায়েসকে,1
আকাংখায়,1
আশি,1
লোকটারে,1
সহমত,1
সফ্ট,1
বাইজান,1
কাডের,1
বাড়ালে,1
বৃদ্দি,1
বাচাইচে,1
হুলুস্থুল,1
অসময়,1
একস্বাতে,1
সাতই,1
ব্যাবসায়ী,1
ব্যবসায়ী,1
চেহারায়,1
অতিরঞ্জিত,1
কার্টুনিশ,1
একবারের,1
কাকাতালীয়ভাবে,1
মাতারি,1
বাসটা,1
মোটাতাজা,1
গনসম্মুখে,1
খাওয়ানোর,1
কমদামে,1
মামাকে,1
মারছ,1
সাবস্ক্রইব,1
পথচলার,1
বিজনেসে,1
সীমালংঙ্গনকারী,1
দেহায়,1
ফুডা,1
প্রতিষ্ঠানটি,1
ভাইটির,1
সংবাদের,1
মনোহরপুরে,1
তাওমিদ,1
কাজটুকুই,1
ফকুন্নির,1
চো‌রের,1
মাতৃ,1
বলাও,1
এপিসোডে,1
ভান্ডারের,1
পা‌বে,1
ভাগিনার,1
যেবার,1
বে‌চিস,1
পরিমাণের,1
টি‌কিট,1
তোরা,1
ল্যাংটা,1
চেলানের,1
ভাড়াটিয়া,1
был,1
জার্নিটা,1
গোয়ালের,1
দ্বারেদ্বারে,1
গোশতের,1
বিরুদ্ধতা,1
14কেজি,1
না.মাইর,1
খাবি.,1
ঘুরল,1
আশতাকফিরুল্লাহ,1
В,1
খ্যাতনামা,1
Бангладеше,1
গেলেন71এ,1
а,1
হইস,1
вот,1
покупал,1
еду,1
করছি.,1
সাহেব.,1
হুমমম,1
на,1
মলের,1
улице,1
পালাইস,1
#পুলিশ,1
вкусно,1
সালামস,1
মামদোবাজি,1
অনুরোধ,1
লাংগুয়েজ,1
গালীগালাজ,1
আইসস,1
সাংবাদিকও,1
2টি,1
বৈশিষ্ট্যগুলো,1
পিলেটে,1
একিই,1
এতোক্ষণ,1
দোজন,1
রসনার,1
সান্তনার,1
গুর্দা,1
এনজয়,1
পিটিয়ে,1
রেস্ট্রুরেন্ট,1
পাঁঁচ,1
ব্রাহ্মণবাড়িয়াতে,1
মিত্থা,1
চমৎকারভাবে,1
পাহাড়িচোদা,1
ভয়ভীতি,1
-১৫,1
❤️❤️❤️,1
চিবাচ্ছে,1
